ID_Prestamo,ID_Cliente,Ciudad,Region,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiene_Atrasos,Estado,Ingresos_Mensuales,Nivel_Educativo,Tipo_Contrato,Antiguedad_Laboral_A̱os,Numero_Creditos_Activos,Score_Crediticio,Duracion_Prestamo_Dias,Riesgo
1668,155,29,4,22500,14.53,15,30000,739007,739252,0,0,1,0,0,467555,2,2,0,4,309,245,0
1669,109,2,1,60000,8.43,1,80000,738998,739758,0,0,2,0,0,391897,3,1,9,9,401,760,0
1671,41,28,6,22500,13.01,15,30000,738924,739440,12137.69,1,4,0,0,844055,1,3,4,5,754,516,0
1672,169,9,1,2250,13.02,5,3000,739032,739732,0,0,1,0,0,737562,2,3,4,8,516,700,0
1673,72,28,6,75000,6.13,19,100000,739027,739727,0,0,1,0,0,516383,1,3,5,9,859,700,0
1674,133,17,4,3750,11.92,18,5000,738900,739631,2950.45,1,5,0,0,427465,3,3,0,4,754,731,0
1682,7,27,6,3750,9.91,18,5000,738963,739238,0,0,3,0,0,380550,2,3,9,3,517,275,0
1686,4,1,1,60000,10.11,13,80000,739028,739911,0,0,1,0,0,471483,1,1,0,4,631,883,0
1692,77,3,2,45000,12.66,16,60000,738939,739394,26613.73,1,4,0,0,838028,2,3,8,2,958,455,0
1693,187,20,6,3750,5.57,18,5000,739002,739277,0,0,2,0,0,548056,3,2,2,1,760,275,0
1694,108,13,4,75000,7.23,11,100000,739018,739901,0,0,1,0,0,840394,1,1,7,1,725,883,0
1695,90,18,1,37500,8.54,4,50000,738947,739373,21321.47,1,3,0,0,471478,1,2,7,5,925,426,0
1697,51,31,5,60000,14.86,1,80000,738945,739400,0,0,4,0,0,447831,2,1,6,4,294,455,0
1698,60,14,2,75000,5.94,19,100000,739017,739231,0,0,1,0,0,971310,2,1,2,9,953,214,0
1700,175,3,2,37500,10.06,4,50000,739021,739812,11285.86,1,1,0,0,962850,2,2,7,9,806,791,0
1705,137,18,1,45000,7.17,16,60000,738906,739241,26176.4,1,5,0,0,798090,2,3,9,9,245,335,0
1706,113,11,3,45000,6.6,16,60000,739014,739379,0,0,1,0,0,709140,2,2,7,5,707,365,0
1708,139,3,2,56250,11.9,6,75000,738953,739714,9226.24,1,3,0,0,625314,3,2,4,9,358,761,0
1709,101,2,1,750,7.34,12,1000,738917,739586,11.4,1,4,0,0,797889,2,3,8,3,538,669,0
1710,148,5,1,60000,10.23,1,80000,738921,739468,0,0,4,0,0,453472,2,1,8,5,929,547,0
1711,152,2,1,3750,8.08,18,5000,738904,739574,2690.75,1,5,0,0,997437,3,3,0,9,536,670,0
1713,100,16,3,60000,9,13,80000,738898,739719,11097.49,1,5,0,0,616447,2,2,6,6,432,821,0
1714,175,3,2,90000,10.36,8,120000,738955,739442,16300.74,1,3,0,0,962850,2,2,7,9,806,487,0
1722,185,21,4,22500,6.64,15,30000,738975,739675,0,0,3,0,0,932942,2,2,7,5,840,700,0
1725,192,1,1,60000,13.88,13,80000,738938,739454,0,0,4,0,0,732207,2,3,5,8,863,516,0
1727,57,3,2,56250,6.92,6,75000,738965,739817,8486.47,1,3,0,0,499672,2,1,0,3,931,852,0
1731,31,4,2,2250,9.74,5,3000,739038,739221,0,0,0,0,0,609535,2,3,9,2,654,183,0
1734,41,28,6,750,8.79,12,1000,739045,739867,0,0,0,0,0,844055,1,3,4,5,754,822,0
1736,192,1,1,3750,14.08,18,5000,739020,739903,811.63,1,1,0,0,732207,2,3,5,8,863,883,0
1739,7,27,6,750,5.64,12,1000,738910,739610,0,0,5,0,0,380550,2,3,9,3,517,700,0
1743,157,16,3,1500,6.2,2,2000,738973,739613,0,0,3,0,0,569326,2,3,7,8,972,640,0
1744,173,30,1,75000,9.86,11,100000,738936,739514,0,0,4,0,0,554207,3,3,9,7,740,578,0
1745,12,30,1,3750,11.4,18,5000,738967,739881,1834.97,1,3,0,0,452478,3,3,9,5,381,914,0
1747,25,19,5,56250,10.32,6,75000,738980,739436,0,0,2,0,0,912798,1,3,5,4,506,456,0
1748,126,3,2,67500,10.61,3,90000,739009,739497,0,0,1,0,0,791218,1,2,5,8,556,488,0
1750,72,28,6,2250,10.07,5,3000,739012,739500,0,0,1,0,0,516383,1,3,5,9,859,488,0
1753,125,9,1,45000,6.33,16,60000,739024,739359,0,0,1,0,0,853670,3,3,1,5,985,335,0
1754,184,9,1,67500,14.93,3,90000,738912,739217,21153.55,1,5,0,0,955561,1,1,9,8,466,305,0
1755,57,3,2,2250,8.95,5,3000,739042,739741,1123.98,1,0,0,0,499672,2,1,0,3,931,699,0
1757,79,3,2,37500,8.05,4,50000,738924,739471,0,0,4,0,0,408683,3,2,2,8,288,547,0
1758,92,17,4,3750,6.66,18,5000,739030,739334,0,0,1,0,0,364482,1,1,9,7,918,304,0
1759,147,9,1,56250,9.3,6,75000,738968,739425,0,0,3,0,0,768111,3,2,9,8,535,457,0
1764,160,12,1,60000,9.44,13,80000,738977,739221,0,0,2,0,0,457259,1,1,7,6,567,244,0
1767,75,7,1,37500,14.26,4,50000,738899,739569,9694.21,1,5,0,0,429184,3,3,4,5,716,670,0
1768,66,5,1,750,8.97,12,1000,739003,739763,0,0,2,0,0,530937,2,3,5,7,960,760,0
1774,50,9,1,37500,14.68,4,50000,738896,739596,0,0,5,0,0,540926,1,2,2,4,724,700,0
1775,34,33,2,45000,10.47,16,60000,739008,739891,3110.4,1,1,0,0,901014,2,2,5,7,932,883,0
1776,143,19,5,37500,6.65,4,50000,738898,739233,0,0,5,0,0,656973,3,1,0,9,721,335,0
1778,94,23,7,75000,7.95,11,100000,738965,739848,19533.64,1,3,0,0,710658,3,2,7,8,900,883,0
1781,196,10,2,750,12.63,12,1000,739040,739588,0,0,0,0,0,872666,2,3,0,5,491,548,0
1784,10,2,1,750,11.83,12,1000,738891,739561,0,0,5,0,0,439683,1,2,2,8,327,670,0
1785,122,26,2,60000,10.52,13,80000,739026,739605,0,0,1,0,0,812644,3,3,5,4,474,579,0
1787,54,9,1,37500,10.88,4,50000,738935,739816,0,0,4,0,0,727358,2,2,2,9,472,881,0
1788,67,18,1,1500,14.9,2,2000,739016,739746,873.58,1,1,0,0,856982,2,1,1,8,795,730,0
1789,125,9,1,3750,13.62,18,5000,738984,739655,3686.95,1,2,0,0,853670,3,3,1,5,985,671,0
1790,126,3,2,45000,13.92,16,60000,738948,739527,0,0,3,0,0,791218,1,2,5,8,556,579,0
1791,155,29,4,75000,12.84,19,100000,738945,739158,25962.15,1,4,0,0,467555,2,2,0,4,309,213,0
1792,44,23,7,45000,8.38,16,60000,739040,739497,4799.47,1,0,0,0,494990,1,3,1,2,836,457,0
1794,105,23,7,60000,7.77,1,80000,738914,739523,0,0,5,0,0,400273,2,1,3,8,923,609,0
1800,20,29,4,750,12.56,12,1000,739030,739487,344.99,1,1,0,0,705387,1,2,7,5,571,457,0
1802,147,9,1,75000,11.37,11,100000,738926,739716,13812.08,1,4,0,0,768111,3,2,9,8,535,790,0
1803,91,16,3,67500,7.14,3,90000,739027,739727,4015.86,1,1,0,0,937815,3,2,1,9,707,700,0
1806,174,16,3,56250,5.63,6,75000,738911,739520,0,0,5,0,0,890957,1,2,3,3,346,609,0
1807,44,23,7,45000,10.37,16,60000,739031,739822,0,0,1,0,0,494990,1,3,1,2,836,791,0
1813,16,15,4,60000,13.76,13,80000,738915,739462,0,0,5,0,0,520708,3,2,3,6,698,547,0
1817,170,11,3,3750,9.88,18,5000,739033,739337,534.44,1,1,0,0,765152,2,3,4,3,300,304,0
1818,27,26,2,2250,13.87,5,3000,738913,739310,0,0,5,0,0,392285,1,2,7,9,406,397,0
1821,181,31,5,75000,13.72,11,100000,739023,739602,14264,1,1,0,0,518867,2,1,8,2,439,579,0
1823,47,18,1,2250,14.22,5,3000,739016,739261,0,0,1,0,0,937029,1,2,5,7,880,245,0
1828,62,7,1,56250,8.8,6,75000,738896,739352,0,0,5,0,0,537982,3,1,8,1,970,456,0
1830,136,1,1,1500,14.6,2,2000,738914,739645,0,0,5,0,0,926469,1,3,5,3,931,731,0
1832,28,21,4,45000,8.49,16,60000,739015,739260,2232.89,1,1,0,0,435738,3,3,7,2,676,245,0
1834,57,3,2,90000,11.03,8,120000,739038,739556,19352.74,1,0,0,0,499672,2,1,0,3,931,518,0
1835,111,20,6,3750,8.2,18,5000,738968,739578,0,0,3,0,0,501732,1,3,4,8,937,610,0
1840,149,2,1,2250,12.4,5,3000,739033,739916,1869.68,1,1,0,0,521024,1,1,3,7,307,883,0
1841,8,16,3,1500,13.12,2,2000,738994,739665,485.55,1,2,0,0,424357,1,1,4,1,984,671,0
1842,88,24,2,750,6.29,12,1000,739005,739339,0,0,2,0,0,536524,3,2,3,5,731,334,0
1844,135,32,1,60000,13.95,13,80000,739025,739666,0,0,1,0,0,361645,2,3,8,3,979,641,0
1846,10,2,1,75000,11.53,11,100000,739041,739498,0,0,0,0,0,439683,1,2,2,8,327,457,0
1847,27,26,2,60000,13.5,13,80000,738935,739604,24391.39,1,4,0,0,392285,1,2,7,9,406,669,0
1849,37,27,6,56250,5.75,6,75000,738896,739566,0,0,5,0,0,887286,2,1,8,7,880,670,0
1850,181,31,5,37500,14.72,4,50000,739003,739674,17890.81,1,2,0,0,518867,2,1,8,2,439,671,0
1852,141,22,3,3750,8.5,18,5000,738949,739436,0,0,3,0,0,824078,2,1,9,9,835,487,0
1856,123,20,6,67500,11.86,3,90000,738981,739468,1814.22,1,2,0,0,814475,2,2,8,7,524,487,0
1859,9,28,6,2250,6.17,5,3000,739040,739709,798.3,1,0,0,0,651177,1,1,8,4,437,669,0
1860,135,32,1,75000,10.85,11,100000,739015,739319,10229.52,1,1,0,0,361645,2,3,8,3,979,304,0
1861,145,13,4,22500,14.79,15,30000,739002,739885,7297.47,1,2,0,0,680964,3,1,0,5,705,883,0
1862,39,14,2,37500,12.42,4,50000,738933,739358,0,0,4,0,0,604962,2,2,4,3,940,425,0
1865,136,1,1,2250,5.12,5,3000,738919,739285,0,0,4,0,0,926469,1,3,5,3,931,366,0
1866,12,30,1,2250,13.97,5,3000,738946,739617,0,0,3,0,0,452478,3,3,9,5,381,671,0
1867,108,13,4,75000,10.32,19,100000,738947,739465,0,0,3,0,0,840394,1,1,7,1,725,518,0
1869,40,28,6,2250,11.23,5,3000,738898,739323,1858.43,1,5,0,0,508600,3,2,7,9,744,425,0
1870,132,5,1,1500,10.3,2,2000,738974,739735,0,0,3,0,0,917816,1,1,3,7,839,761,0
1871,135,32,1,1500,7.51,2,2000,738902,739268,15.41,1,5,0,0,361645,2,3,8,3,979,366,0
1872,64,2,1,60000,11.87,1,80000,738897,739567,0,0,5,0,0,613277,2,3,4,7,253,670,0
1873,161,19,5,1500,6.53,2,2000,739022,739326,0,0,1,0,0,765796,1,1,1,4,351,304,0
1875,126,3,2,2250,11.72,5,3000,739052,739721,1733.51,1,0,0,0,791218,1,2,5,8,556,669,0
1876,93,4,2,75000,5.22,11,100000,738946,739372,0,0,3,0,0,942409,3,1,9,5,455,426,0
1877,84,26,2,2250,8.52,5,3000,738958,739233,232.3,1,3,0,0,691588,2,1,8,9,803,275,0
1878,49,25,4,750,13.69,12,1000,738919,739285,272.02,1,4,0,0,545268,2,1,8,3,951,366,0
1879,7,27,6,45000,7.59,16,60000,738948,739254,0,0,3,0,0,380550,2,3,9,3,517,306,0
1880,191,16,3,60000,14.54,13,80000,738985,739806,0,0,2,0,0,939400,1,3,1,2,287,821,0
1882,181,31,5,67500,11.51,3,90000,738909,739365,0,0,5,0,0,518867,2,1,8,2,439,456,0
1886,28,21,4,3750,5.62,18,5000,738923,739289,0,0,4,0,0,435738,3,3,7,2,676,366,0
1888,97,15,4,56250,10.54,6,75000,738988,739475,9504.67,1,2,0,0,685928,3,2,0,8,942,487,0
1890,162,15,4,37500,8.38,4,50000,739033,739459,0,0,1,0,0,424418,3,1,8,8,501,426,0
1892,78,27,6,1500,12.84,2,2000,739009,739831,1493.35,1,1,0,0,993994,1,3,7,5,357,822,0
1893,177,21,4,45000,6.83,16,60000,738912,739156,10811.39,1,5,0,0,674434,3,3,1,2,282,244,0
1895,1,23,7,67500,5.44,3,90000,738990,739385,1172.99,1,2,0,0,565604,1,3,7,6,676,395,0
1896,197,10,2,45000,6.24,16,60000,738961,739722,0,0,3,0,0,821398,2,2,4,9,324,761,0
1897,119,21,4,3750,13.54,18,5000,738892,739166,0,0,5,0,0,497316,3,3,1,9,718,274,0
1900,94,23,7,1500,9.99,2,2000,739050,739660,521.58,1,0,0,0,710658,3,2,7,8,900,610,0
1901,132,5,1,750,12.12,12,1000,738917,739099,0,0,4,0,0,917816,1,1,3,7,839,182,0
1902,181,31,5,37500,14.66,4,50000,738911,739823,25271.55,1,5,0,0,518867,2,1,8,2,439,912,0
1903,76,1,1,22500,7,15,30000,738993,739602,13270.04,1,2,0,0,694707,3,2,2,7,952,609,0
1905,168,19,5,45000,5.83,16,60000,738951,739469,855.41,1,3,0,0,715327,2,1,3,4,385,518,0
1906,163,8,2,45000,11.63,16,60000,738967,739273,0,0,3,0,0,795745,2,3,2,6,806,306,0
1907,35,10,2,22500,8.13,15,30000,738914,739249,0,0,5,0,0,698130,2,3,8,8,883,335,0
1909,65,26,2,37500,14.94,4,50000,739050,739841,24917.22,1,0,0,0,503878,3,2,5,1,619,791,0
1911,77,3,2,22500,14.93,15,30000,739045,739563,20081.62,1,0,0,0,838028,2,3,8,2,958,518,0
1912,88,24,2,22500,6.9,15,30000,738918,739222,0,0,4,0,0,536524,3,2,3,5,731,304,0
1913,133,17,4,56250,9.58,6,75000,738886,739403,23187.51,1,5,0,0,427465,3,3,0,4,754,517,0
1914,39,14,2,2250,5.78,5,3000,738925,739319,0,0,4,0,0,604962,2,2,4,3,940,394,0
1916,188,19,5,2250,11.97,5,3000,739029,739364,0,0,1,0,0,661715,1,1,8,6,806,335,0
1917,122,26,2,750,9.68,12,1000,739053,739875,0,0,0,0,0,812644,3,3,5,4,474,822,0
1918,12,30,1,3750,9.85,18,5000,739043,739438,0,0,0,0,0,452478,3,3,9,5,381,395,0
1920,123,20,6,3750,14.89,18,5000,739050,739719,1165.54,1,0,0,0,814475,2,2,8,7,524,669,0
1921,69,24,2,2250,14.56,5,3000,738939,739639,0,0,4,0,0,800309,1,2,0,1,631,700,0
1922,117,26,2,3750,11.16,18,5000,738886,739556,0,0,5,0,0,932275,3,3,6,4,268,670,0
1924,182,13,4,56250,11.65,6,75000,738979,739497,0,0,2,0,0,825696,1,2,6,6,270,518,0
1925,172,25,4,750,10.64,12,1000,738957,739263,145.91,1,3,0,0,512443,3,2,7,7,381,306,0
1928,20,29,4,750,8.05,12,1000,738937,739576,0,0,4,0,0,705387,1,2,7,5,571,639,0
1930,86,25,4,750,5.79,12,1000,739039,739738,0,0,0,0,0,750318,2,3,7,3,359,699,0
1933,101,2,1,22500,5.3,15,30000,738899,739661,0,0,5,0,0,797889,2,3,8,3,538,762,0
1936,107,10,2,60000,11.36,13,80000,738890,739225,8234.04,1,5,0,0,531769,3,2,6,2,590,335,0
1937,7,27,6,75000,11.43,11,100000,738954,739533,0,0,3,0,0,380550,2,3,9,3,517,579,0
1941,51,31,5,2250,10.61,5,3000,738971,739885,1372.12,1,3,0,0,447831,2,1,6,4,294,914,0
1942,12,30,1,60000,7.84,1,80000,738976,739432,0,0,3,0,0,452478,3,3,9,5,381,456,0
1944,143,19,5,60000,8.98,13,80000,738899,739112,12070.79,1,5,0,0,656973,3,1,0,9,721,213,0
1946,160,12,1,2250,10.95,5,3000,738962,739602,1526.21,1,3,0,0,457259,1,1,7,6,567,640,0
1947,42,15,4,67500,11.48,3,90000,738908,739305,1048.4,1,5,0,0,351179,3,1,6,2,922,397,0
1950,112,6,1,22500,5.94,15,30000,738896,739382,0,0,5,0,0,857219,3,3,9,7,524,486,0
1952,98,22,3,75000,11.63,11,100000,739009,739285,24509.55,1,1,0,0,662965,1,2,3,2,837,276,0
1953,32,32,1,37500,10.38,4,50000,738925,739715,18702.43,1,4,0,0,391551,2,3,0,1,413,790,0
1956,144,12,1,75000,5.31,11,100000,738899,739204,0,0,5,0,0,998364,3,3,8,6,661,305,0
1957,126,3,2,22500,6.42,15,30000,738929,739323,16167.05,1,4,0,0,791218,1,2,5,8,556,394,0
1963,69,24,2,1500,6.48,2,2000,738915,739128,1081.13,1,5,0,0,800309,1,2,0,1,631,213,0
1964,71,20,6,67500,13.42,3,90000,738886,739311,22160.89,1,5,0,0,916624,2,3,4,1,419,425,0
1966,94,23,7,2250,14.76,5,3000,738939,739698,1882.88,1,4,0,0,710658,3,2,7,8,900,759,0
1967,185,21,4,75000,5.78,11,100000,738923,739378,0,0,4,0,0,932942,2,2,7,5,840,455,0
1968,178,18,1,1500,6.17,2,2000,738967,739485,0,0,3,0,0,423230,1,1,6,4,431,518,0
1969,8,16,3,37500,7.48,4,50000,738968,739882,0,0,3,0,0,424357,1,1,4,1,984,914,0
1970,26,2,1,3750,13.27,18,5000,738928,739687,0,0,4,0,0,698383,2,1,8,2,303,759,0
1972,163,8,2,37500,9.23,4,50000,739048,739658,17548.39,1,0,0,0,795745,2,3,2,6,806,610,0
1973,187,20,6,56250,10.45,6,75000,739000,739699,0,0,2,0,0,548056,3,2,2,1,760,699,0
1974,76,1,1,2250,11.47,5,3000,738956,739808,1322.77,1,3,0,0,694707,3,2,2,7,952,852,0
1975,12,30,1,22500,7.01,15,30000,739029,739790,0,0,1,0,0,452478,3,3,9,5,381,761,0
1976,21,15,4,60000,10.97,13,80000,738992,739267,3517.54,1,2,0,0,973024,2,2,8,9,982,275,0
1978,193,23,7,75000,8.34,19,100000,738900,739751,0,0,5,0,0,500090,2,3,1,9,425,851,0
1979,77,3,2,3750,5.9,18,5000,739018,739414,2401.75,1,1,0,0,838028,2,3,8,2,958,396,0
1980,101,2,1,3750,13.45,18,5000,738996,739817,0,0,2,0,0,797889,2,3,8,3,538,821,0
1981,152,2,1,750,10.35,12,1000,738913,739279,0,0,5,0,0,997437,3,3,0,9,536,366,0
1982,50,9,1,75000,6.68,19,100000,738933,739692,0,0,4,0,0,540926,1,2,2,4,724,759,0
1985,144,12,1,45000,10.69,16,60000,738949,739133,0,0,3,0,0,998364,3,3,8,6,661,184,0
1986,109,2,1,60000,5.77,13,80000,739019,739384,0,0,1,0,0,391897,3,1,9,9,401,365,0
1987,24,7,1,75000,9.74,11,100000,738994,739269,0,0,2,0,0,580998,2,2,5,3,554,275,0
1989,6,25,4,750,14.9,12,1000,738979,739313,651.21,1,2,0,0,697768,3,1,1,4,736,334,0
1993,118,26,2,22500,11.68,15,30000,738964,739604,0,0,3,0,0,569415,2,3,6,7,967,640,0
1994,75,7,1,60000,8.43,13,80000,739021,739874,0,0,1,0,0,429184,3,3,4,5,716,853,0
1995,174,16,3,56250,11.53,6,75000,738987,739262,0,0,2,0,0,890957,1,2,3,3,346,275,0
1998,104,24,2,3750,8.78,18,5000,739018,739659,2472.46,1,1,0,0,524987,2,1,3,4,714,641,0
